cao_number;id;ingangsdatum;expiratiedatum;datum_kennisgeving;pdf_name;page_name;main_link_url
750;750003;01/04/2010;31/03/2012;19/07/2011;cao_2010___2012__versie_juli_2011_.pdf;750 - CONTRACTCATERINGBRANCHE - 01-04-2010 - 31-03-2012 - Regulier - kvo datum - 19-07-2011 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=8337&mSelod=704759
750;750004;01/04/2010;31/03/2012;30/03/2011;contractcatering cao en handboek.pdf;750 - CONTRACTCATERINGBRANCHE - 01-04-2010 - 31-03-2012 - Regulier - kvo datum - 30-03-2011 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=8336&mSelod=704759
750;750005;01/04/2012;31/03/2013;17/04/2012;Contractcateringbranche__Arbeidsvoorw_cao.pdf;750 - CONTRACTCATERINGBRANCHE - 01-04-2012 - 31-03-2013 - Regulier - kvo datum - 17-04-2012;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=8338&mSelod=704759
750;750006;01/04/2012;31/03/2013;19/12/2012;cao_cc.pdf;750 - CONTRACTCATERINGBRANCHE - 01-04-2012 - 31-03-2013 - Regulier - kvo datum - 19-12-2012 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=8339&mSelod=704759
750;750007;01/04/2013;31/03/2014;03/06/2013;cao_arbeidsvwd_2013_2014_gerenvooieerd.pdf;750 - CONTRACTCATERINGBRANCHE - 01-04-2013 - 31-03-2014 - Regulier - kvo datum - 03-06-2013;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=8340&mSelod=704759
750;750008;01/04/2013;31/03/2014;25/06/2013;cao_avwd_1_april_2013_tot_1_april_2014.pdf;750 - CONTRACTCATERINGBRANCHE - 01-04-2013 - 31-03-2014 - Regulier - kvo datum - 25-06-2013 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=8341&mSelod=704759
750;750009;01/04/2014;30/06/2015;04/07/2014;cao_1_april_2014_tot_1_juli_2015.pdf;750 - CONTRACTCATERINGBRANCHE - 01-04-2014 - 30-06-2015 - Regulier - kvo datum - 04-07-2014;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=8342&mSelod=704759
750;750010;01/04/2014;30/06/2015;15/07/2014;cao_2014_2015.pdf;750 - CONTRACTCATERINGBRANCHE - 01-04-2014 - 30-06-2015 - Regulier - kvo datum - 15-07-2014 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=8343&mSelod=704759
750;750011;01/04/2014;30/06/2015;17/07/2014;cao_niet_gerenvooieerd.pdf;750 - CONTRACTCATERINGBRANCHE - 01-04-2014 - 30-06-2015 - Regulier - kvo datum - 17-07-2014 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=8344&mSelod=704759
750;750012;01/04/2019;01/04/2021;09/12/2019;cao arbeidsvoorwaarden 1 april 2019 tot 1 april 2020, definitief.docx.pdf;750 - CONTRACTCATERINGBRANCHE - 01-04-2019 - 01-04-2021 - Regulier - kvo datum - 09-12-2019;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=15408&mSelod=704759
750;750013;01/04/2019;31/03/2020;20/01/2020;cao arbeidsvoorwaarden, definitief januari 2020.docx.pdf;750 - CONTRACTCATERINGBRANCHE - 01-04-2019 - 31-03-2020 - Regulier - kvo datum - 20-01-2020 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=15637&mSelod=704759
750;750014;01/04/2021;31/03/2022;22/09/2021;cao arbeidsvoorwaarden, definitief.pdf;750 - CONTRACTCATERINGBRANCHE - 01-04-2021 - 31-03-2022 - Regulier - kvo datum - 22-09-2021;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=23331&mSelod=704759
750;750015;01/04/2022;31/03/2024;04/07/2023;cao 1 april 2022 - 31 maart 2024, definitief 03072023.pdf;750 - CONTRACTCATERINGBRANCHE - 01-04-2022 - 31-03-2024 - Regulier - kvo datum - 04-07-2023;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=37285&mSelod=704759
750;750016;01/04/2022;31/03/2024;08/05/2023;cao 1 april 2022 - 31 maart 2024, definitief 01052023.pdf;750 - CONTRACTCATERINGBRANCHE - 01-04-2022 - 31-03-2024 - Regulier - kvo datum - 08-05-2023 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=37012&mSelod=704759
750;750017;01/04/2022;31/03/2024;17/03/2023;cao 1 april 2022 - 31 maart 2024, definitief 17032023.pdf;750 - CONTRACTCATERINGBRANCHE - 01-04-2022 - 31-03-2024 - Regulier - kvo datum - 17-03-2023 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=36467&mSelod=704759
750;750018;01/04/2022;31/03/2024;19/07/2023;cao 1 april 2022 - 31 maart 2024, definitief 18072023.pdf;750 - CONTRACTCATERINGBRANCHE - 01-04-2022 - 31-03-2024 - Regulier - kvo datum - 19-07-2023 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=37706&mSelod=704759
750;750019;01/04/2022;31/03/2024;19/12/2022;cao 1 april 2022 - 31 maart 2024, definitief.pdf;750 - CONTRACTCATERINGBRANCHE - 01-04-2022 - 31-03-2024 - Regulier - kvo datum - 19-12-2022;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=32180&mSelod=704759
750;750020;01/04/2024;31/12/2025;03/07/2024;cao 1 april 2024 - 31 december 2025 definitief 28062024.pdf;750 - CONTRACTCATERINGBRANCHE - 01-04-2024 - 31-12-2025 - Regulier - kvo datum - 03-07-2024;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=43177&mSelod=704759
750;750021;01/04/2024;31/12/2025;08/10/2024;cao 1 april 2024 - 31 december 2025.docx.pdf;750 - CONTRACTCATERINGBRANCHE - 01-04-2024 - 31-12-2025 - Regulier - kvo datum - 08-10-2024;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=43976&mSelod=704759
750;750022;01/04/2024;31/12/2025;19/12/2024;cao 1 april 2024 - 31 december 2025 18122024 opgeschoonde versie.pdf;750 - CONTRACTCATERINGBRANCHE - 01-04-2024 - 31-12-2025 - Regulier - kvo datum - 19-12-2024 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=45688&mSelod=704759
750;750023;01/04/2024;31/12/2025;30/07/2024;cao 1 april 2024 - 31 december 2025 definitief 26072024.pdf;750 - CONTRACTCATERINGBRANCHE - 01-04-2024 - 31-12-2025 - Regulier - kvo datum - 30-07-2024 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=43420&mSelod=704759
750;750024;01/07/2015;30/06/2016;03/12/2015;cao_2015_2016_wijziging_SKA_en_SUCON_I.pdf;750 - CONTRACTCATERINGBRANCHE - 01-07-2015 - 30-06-2016 - Regulier - kvo datum - 03-12-2015 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=8346&mSelod=704759
750;750025;01/07/2015;30/06/2016;15/07/2015;caotekst_cc.pdf;750 - CONTRACTCATERINGBRANCHE - 01-07-2015 - 30-06-2016 - Regulier - kvo datum - 15-07-2015;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=8345&mSelod=704759
750;750026;01/07/2016;30/06/2021;01/07/2016;cao_definitief_2.pdf;750 - CONTRACTCATERINGBRANCHE - 01-07-2016 - 30-06-2021 - Regulier - kvo datum - 01-07-2016;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=8347&mSelod=704759
650;650001;01/01/2017;31/12/2018;02/07/2018;GGF_ttw_cao_2017_2018.pdf;650 - GROENTEN EN FRUIT GROOTHANDEL IN- - 01-01-2017 - 31-12-2018 - Regulier - kvo datum - 02-07-2018 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=8115&mSelod=704761
